,emp_length,purpose,addr_state,funded_amnt_inv,int_rate,annual_inc,dti,inq_last_6mths,pub_rec,revol_util,pub_rec_bankruptcies,pnt_loan_annual
6512,2.0,credit_card,CT,13225.0,0.079,45000.0,28.4,0.0,0.0,0.551,0.0,0.29444444444444445
6516,3.0,major_purchase,NJ,6000.0,0.1269,80000.0,0.15,0.0,0.0,0.118,0.0,0.075
6517,3.0,other,WA,2400.0,0.1677,32400.0,17.0,1.0,0.0,0.977,0.0,0.07407407407407407
6518,11.0,debt_consolidation,NJ,16000.0,0.0603,56100.0,16.79,2.0,0.0,0.273,0.0,0.28520499108734404
6519,7.0,wedding,TX,4550.0,0.089,118000.0,4.15,0.0,0.0,0.0,0.0,0.04067796610169491
6520,11.0,home_improvement,FL,7000.0,0.0662,88800.0,7.77,0.0,0.0,0.358,0.0,0.07882882882882883
6521,7.0,debt_consolidation,WV,15842.9977022179,0.079,75000.0,10.59,0.0,0.0,0.546,0.0,0.21466666666666667
6522,3.0,debt_consolidation,CT,4500.0,0.1349,55000.0,21.4,0.0,0.0,0.396,0.0,0.08181818181818182
6523,3.0,debt_consolidation,CA,6800.0,0.1065,52852.0,6.79,1.0,0.0,0.245,0.0,0.12866116703246802
6525,2.0,debt_consolidation,NJ,10000.0,0.0603,56000.0,16.76,0.0,0.0,0.264,0.0,0.17857142857142858
6526,8.0,debt_consolidation,FL,6000.0,0.0662,55000.0,20.42,0.0,0.0,0.549,0.0,0.10909090909090909
6528,6.0,debt_consolidation,NV,19175.0,0.0991,82600.0,12.17,1.0,0.0,0.525,0.0,0.23547215496368037
6531,4.0,debt_consolidation,NY,2400.0,0.1065,70000.0,19.15,3.0,0.0,0.705,0.0,0.03428571428571429
6533,1.0,debt_consolidation,FL,14000.0,0.0662,115200.0,12.41,3.0,0.0,0.463,0.0,0.12152777777777778
6534,11.0,small_business,KS,9725.0,0.079,150000.0,3.83,2.0,0.0,0.0,0.0,0.06666666666666667
6535,6.0,debt_consolidation,NY,1950.0,0.1242,90000.0,8.77,1.0,0.0,0.271,0.0,0.021666666666666667
6536,0.0,credit_card,WI,2900.0,0.0991,31200.0,13.58,0.0,0.0,0.579,0.0,0.09294871794871795
6537,5.0,debt_consolidation,LA,6000.0,0.0991,40058.0,0.75,1.0,0.0,0.011,0.0,0.14978281491836837
6539,2.0,debt_consolidation,SC,9000.0,0.0991,30000.0,17.64,0.0,0.0,0.721,0.0,0.3
6542,0.0,credit_card,NJ,2450.0,0.079,24000.0,19.2,0.0,0.0,0.613,0.0,0.10208333333333333
6544,0.0,debt_consolidation,OR,8850.0,0.1269,30000.0,23.2,0.0,0.0,0.915,0.0,0.295
6545,11.0,medical,MI,15000.0,0.0603,57000.0,0.8,0.0,0.0,0.059,0.0,0.2631578947368421
6546,8.0,debt_consolidation,FL,5600.0,0.1171,39000.0,19.54,2.0,0.0,0.275,0.0,0.14358974358974358
6549,8.0,car,NY,4800.0,0.1596,50000.0,9.43,1.0,0.0,0.684,0.0,0.096
6550,5.0,major_purchase,SC,6075.0,0.0603,66300.0,12.16,0.0,0.0,0.233,0.0,0.0916289592760181
6552,2.0,credit_card,WI,9500.0,0.1677,46000.0,22.36,0.0,0.0,0.973,0.0,0.20652173913043478
6553,11.0,other,TX,4200.0,0.0662,108000.0,15.84,0.0,0.0,0.592,0.0,0.03888888888888889
6554,2.0,small_business,NY,6000.0,0.1629,26400.0,9.0,0.0,0.0,0.699,0.0,0.22727272727272727
6555,11.0,debt_consolidation,FL,6043.0180812276,0.0751,54503.0,18.93,0.0,0.0,0.289,0.0,0.1155899675247234
6557,4.0,debt_consolidation,CT,14993.1781070327,0.0991,57000.0,20.8,1.0,0.0,0.611,0.0,0.2631578947368421
6558,6.0,credit_card,TX,5000.0,0.0603,37500.0,15.74,0.0,0.0,0.279,0.0,0.13333333333333333
6559,4.0,other,NV,3000.0,0.1727,57996.0,17.79,0.0,0.0,0.974,0.0,0.051727705358990274
6560,7.0,debt_consolidation,WV,5500.0,0.1171,72060.0,22.68,1.0,0.0,0.788,0.0,0.07632528448515126
6563,11.0,car,OH,5500.0,0.0751,60000.0,9.1,2.0,0.0,0.316,0.0,0.09166666666666666
6564,2.0,small_business,CA,4500.0,0.079,55000.0,2.66,0.0,0.0,0.101,0.0,0.08181818181818182
6565,6.0,debt_consolidation,VA,15000.0,0.1527,90000.0,14.8,2.0,0.0,0.495,0.0,0.16666666666666666
6567,nan,credit_card,HI,25000.0,0.0991,110000.0,4.19,0.0,0.0,0.19,0.0,0.22727272727272727
6570,1.0,house,UT,13200.0,0.1242,52000.0,14.84,1.0,0.0,0.041,0.0,0.25384615384615383
6571,5.0,credit_card,NY,5000.0,0.0662,38000.0,17.08,1.0,0.0,0.326,0.0,0.13157894736842105
6572,9.0,debt_consolidation,MO,11500.0,0.0991,50600.0,18.43,0.0,0.0,0.801,0.0,0.23715415019762845
6573,8.0,debt_consolidation,LA,8000.0,0.1629,56888.0,20.42,2.0,1.0,0.575,1.0,0.14062719729995782
6574,0.0,debt_consolidation,TX,10000.0,0.1596,39000.0,18.98,1.0,0.0,0.975,0.0,0.2564102564102564
6576,2.0,other,VA,30000.0,0.0991,80196.0,3.85,2.0,0.0,0.417,0.0,0.37408349543618136
6577,0.0,house,NC,35000.0,0.1758,305000.0,12.15,3.0,0.0,0.232,0.0,0.11475409836065574
6578,11.0,renewable_energy,OR,4700.0,0.079,41000.0,10.65,0.0,0.0,0.359,0.0,0.11463414634146342
6579,2.0,other,CA,1800.0,0.1065,21000.0,10.63,0.0,0.0,0.929,0.0,0.08571428571428572
6580,11.0,debt_consolidation,SC,7400.0,0.0603,65000.0,19.4,1.0,0.0,0.352,0.0,0.11423076923076923
6581,11.0,debt_consolidation,FL,25250.0,0.1269,85000.0,18.69,0.0,0.0,0.642,0.0,0.30117647058823527
6582,0.0,credit_card,TX,4400.0,0.1991,14400.0,9.17,0.0,0.0,0.988,0.0,0.3055555555555556
6583,4.0,debt_consolidation,TX,3600.0,0.1269,31000.0,11.26,2.0,0.0,0.368,0.0,0.11612903225806452
6584,3.0,debt_consolidation,WA,16000.0,0.1171,40000.0,12.48,0.0,0.0,0.56,0.0,0.4
6586,5.0,major_purchase,MO,5000.0,0.079,35000.0,26.54,0.0,1.0,0.443,1.0,0.14285714285714285
6588,2.0,debt_consolidation,CA,2100.0,0.0991,105000.0,19.63,0.0,0.0,0.787,0.0,0.02
6589,7.0,debt_consolidation,NY,15000.0,0.1349,42000.0,10.77,1.0,0.0,0.525,0.0,0.35714285714285715
6591,5.0,debt_consolidation,NM,9000.0,0.1629,45600.0,12.74,1.0,0.0,0.775,0.0,0.19736842105263158
6592,11.0,home_improvement,NY,2750.0,0.1065,51600.0,10.98,0.0,0.0,0.771,0.0,0.05813953488372093
6593,11.0,credit_card,PA,11493.0871717812,0.089,93000.0,23.5,0.0,0.0,0.684,0.0,0.12903225806451613
6594,3.0,debt_consolidation,CA,1800.0,0.1427,45000.0,15.76,1.0,0.0,0.82,0.0,0.04
6595,1.0,debt_consolidation,OH,10625.0,0.079,35000.0,28.22,0.0,0.0,0.498,0.0,0.30357142857142855
6596,11.0,credit_card,PA,18000.0,0.2089,72000.0,16.82,3.0,0.0,0.428,0.0,0.25
6597,4.0,debt_consolidation,NJ,6392.99770569009,0.079,27000.0,16.8,0.0,0.0,0.527,0.0,0.23703703703703705
6598,11.0,credit_card,UT,12000.0,0.1349,65000.0,19.57,0.0,0.0,0.762,0.0,0.18461538461538463
6602,4.0,debt_consolidation,MA,17492.997725921,0.079,75000.0,13.22,1.0,0.0,0.492,0.0,0.23333333333333334
6603,11.0,debt_consolidation,MN,9600.0,0.0603,60000.0,13.18,3.0,0.0,0.106,0.0,0.16
6604,9.0,credit_card,NJ,12000.0,0.1171,38340.0,18.78,0.0,0.0,0.734,0.0,0.3129890453834116
6605,4.0,debt_consolidation,SC,8000.0,0.1269,84996.0,17.1,3.0,0.0,0.576,0.0,0.0941220763330039
6607,11.0,car,TX,3750.0,0.089,62400.0,11.44,0.0,0.0,0.171,0.0,0.0641025641025641
6609,2.0,debt_consolidation,PA,6400.0,0.1065,65000.0,7.09,1.0,0.0,0.5,0.0,0.09846153846153846
6612,11.0,debt_consolidation,MA,15000.0,0.1427,34800.0,10.1,2.0,0.0,0.863,0.0,0.43103448275862066
6613,5.0,debt_consolidation,CA,2200.0,0.1269,38400.0,9.63,1.0,0.0,0.327,0.0,0.057291666666666664
6614,2.0,small_business,NY,8000.0,0.0603,120000.0,0.5,0.0,0.0,0.005,0.0,0.06666666666666667
6615,5.0,debt_consolidation,CA,5600.0,0.0662,38000.0,4.39,0.0,0.0,0.271,0.0,0.14736842105263157
6616,6.0,debt_consolidation,CA,4750.0,0.1727,60000.0,17.58,0.0,1.0,0.997,1.0,0.08333333333333333
6619,4.0,wedding,TX,5000.0,0.1065,49000.0,20.25,1.0,0.0,0.774,0.0,0.10204081632653061
6622,8.0,small_business,FL,6000.0,0.1242,68000.0,10.11,0.0,0.0,0.682,0.0,0.08823529411764706
6623,4.0,debt_consolidation,CA,5000.0,0.1171,70000.0,12.86,1.0,1.0,0.35,1.0,0.07142857142857142
6624,11.0,debt_consolidation,IL,4750.0,0.1065,35000.0,15.22,0.0,0.0,0.665,0.0,0.14285714285714285
6625,nan,credit_card,SC,3000.0,0.1727,46000.0,16.62,0.0,0.0,0.795,0.0,0.06521739130434782
6626,11.0,debt_consolidation,OR,7200.0,0.1629,65000.0,19.16,1.0,0.0,0.994,0.0,0.11076923076923077
6627,1.0,credit_card,CA,9000.0,0.0991,65000.0,16.41,0.0,0.0,0.576,0.0,0.13846153846153847
6628,8.0,other,MA,6200.0,0.0603,65000.0,0.65,0.0,0.0,0.045,0.0,0.09538461538461539
6629,1.0,debt_consolidation,CT,4000.0,0.1758,50000.0,10.78,0.0,0.0,0.893,0.0,0.08
6631,0.0,credit_card,FL,14000.0,0.1677,145000.0,9.67,0.0,0.0,0.889,0.0,0.09655172413793103
6632,11.0,debt_consolidation,CA,14875.0,0.1171,100000.0,16.76,0.0,0.0,0.382,0.0,0.15
6633,1.0,debt_consolidation,AR,2700.0,0.079,32000.0,23.18,1.0,0.0,0.492,0.0,0.084375
6634,11.0,debt_consolidation,NV,21592.9977263943,0.079,112140.0,5.72,2.0,0.0,0.3,0.0,0.1926163723916533
6635,1.0,credit_card,CA,13225.0,0.1242,88000.0,10.4,2.0,0.0,0.513,0.0,0.15028409090909092
6637,9.0,debt_consolidation,FL,20000.0,0.1171,48000.0,11.7,0.0,0.0,0.296,0.0,0.4166666666666667
6638,6.0,wedding,IL,3000.0,0.0991,50000.0,4.75,3.0,0.0,0.555,0.0,0.06
6640,11.0,debt_consolidation,NY,16000.0,0.0603,90000.0,1.36,0.0,0.0,0.063,0.0,0.17777777777777778
6641,5.0,debt_consolidation,AR,5000.0,0.1677,82000.0,23.82,3.0,0.0,0.941,0.0,0.06097560975609756
6644,8.0,debt_consolidation,CA,31742.9977243238,0.079,135000.0,10.65,0.0,0.0,0.48,0.0,0.23703703703703705
6645,2.0,debt_consolidation,NC,7000.0,0.0603,25200.0,8.52,0.0,0.0,0.242,0.0,0.2777777777777778
6649,11.0,debt_consolidation,NY,7967.99766842362,0.079,42672.48,18.62,1.0,0.0,0.708,0.0,0.18747445660528753
6651,nan,major_purchase,NY,2200.0,0.0991,7200.0,4.17,1.0,0.0,0.0,0.0,0.3055555555555556
6652,6.0,debt_consolidation,FL,6000.0,0.1065,160000.0,14.44,1.0,0.0,0.297,0.0,0.0375
6654,3.0,major_purchase,NJ,3000.0,0.079,18000.0,4.67,1.0,0.0,0.025,0.0,0.16666666666666666
6655,1.0,credit_card,PA,950.0,0.1465,25000.0,19.1,2.0,0.0,0.737,0.0,0.04
6661,nan,other,HI,4000.0,0.1629,175000.0,0.29,1.0,1.0,0.794,1.0,0.022857142857142857
6662,3.0,home_improvement,TX,11000.0,0.1677,58000.0,14.86,0.0,1.0,0.516,0.0,0.1896551724137931
6663,4.0,credit_card,IL,19492.9977131435,0.079,140000.0,10.18,0.0,0.0,0.373,0.0,0.14285714285714285
6665,2.0,wedding,PA,5725.0,0.0751,62000.0,19.34,0.0,0.0,0.34,0.0,0.0967741935483871
6666,7.0,debt_consolidation,NY,6275.0,0.1596,50724.0,21.6,2.0,0.0,0.796,0.0,0.1242015613910575
6668,4.0,vacation,VA,6000.0,0.089,23000.0,18.05,0.0,0.0,0.448,0.0,0.2608695652173913
6669,11.0,debt_consolidation,NY,10000.0,0.1825,95234.0,15.81,0.0,0.0,0.977,0.0,0.10500451519415335
6671,5.0,debt_consolidation,TX,9175.0,0.0603,56000.0,25.29,1.0,0.0,0.062,0.0,0.16428571428571428
6672,2.0,debt_consolidation,CA,9975.0,0.1629,79000.0,23.79,1.0,0.0,0.69,0.0,0.12626582278481013
6678,nan,debt_consolidation,TX,7750.0,0.0751,21084.0,25.73,0.0,0.0,0.59,0.0,0.3675773098083855
6679,11.0,debt_consolidation,FL,22150.0,0.1242,110000.0,11.89,0.0,0.0,0.843,0.0,0.20363636363636364
6683,1.0,debt_consolidation,GA,17000.0,0.1527,75000.0,13.6,3.0,0.0,0.539,0.0,0.22666666666666666
6685,11.0,debt_consolidation,FL,9343.01806160549,0.0751,71000.0,15.53,0.0,0.0,0.198,0.0,0.1352112676056338
6686,7.0,debt_consolidation,CA,8600.0,0.0603,53724.0,13.89,0.0,0.0,0.338,0.0,0.16007743280470554
6688,11.0,debt_consolidation,IL,6400.0,0.1629,58000.0,9.14,0.0,0.0,0.885,0.0,0.1103448275862069
6689,0.0,car,CA,12800.0,0.089,40000.0,12.51,0.0,0.0,0.1,0.0,0.32
6690,2.0,other,MI,5400.0,0.089,47000.0,15.63,2.0,0.0,0.11,0.0,0.1148936170212766
6691,11.0,moving,NY,5000.0,0.1596,98000.0,14.36,1.0,0.0,0.667,0.0,0.05102040816326531
6692,7.0,home_improvement,IL,9350.0,0.079,73000.0,11.69,0.0,1.0,0.198,1.0,0.13150684931506848
6693,nan,credit_card,FL,8000.0,0.0662,36000.0,4.9,1.0,0.0,0.354,0.0,0.2222222222222222
6694,4.0,credit_card,MN,9975.0,0.1629,36000.0,23.03,0.0,0.0,0.353,0.0,0.2777777777777778
6695,0.0,wedding,IL,7500.0,0.1677,115000.0,11.92,1.0,0.0,0.221,0.0,0.06521739130434782
6697,11.0,debt_consolidation,GA,17993.0871717812,0.089,99000.0,20.04,1.0,0.0,0.569,0.0,0.18181818181818182
6698,1.0,debt_consolidation,VA,8300.0,0.0751,26900.0,25.2,0.0,0.0,0.26,0.0,0.30947955390334575
6700,0.0,debt_consolidation,TX,7000.0,0.0751,24000.0,13.35,0.0,0.0,0.381,0.0,0.2916666666666667
6702,nan,debt_consolidation,MN,6000.0,0.079,34039.08,28.41,1.0,0.0,0.624,0.0,0.17626798374104116
6703,11.0,debt_consolidation,TX,18816.591272369,0.089,55530.0,26.69,1.0,0.0,0.384,0.0,0.3390059427336575
6705,11.0,home_improvement,CT,5000.0,0.0991,55000.0,15.38,0.0,0.0,0.518,0.0,0.09090909090909091
6706,4.0,medical,CA,8400.0,0.1727,68926.08,20.06,3.0,0.0,0.924,0.0,0.12186968996350873
6707,4.0,other,FL,2500.0,0.1171,32000.0,1.31,3.0,0.0,0.419,0.0,0.078125
6708,11.0,debt_consolidation,VA,4750.0,0.079,85000.0,23.12,0.0,0.0,0.293,0.0,0.058823529411764705
6709,9.0,debt_consolidation,GA,4200.0,0.1527,65000.0,22.91,1.0,0.0,0.509,0.0,0.06461538461538462
6710,2.0,debt_consolidation,FL,8500.0,0.0751,25000.0,8.02,1.0,0.0,0.264,0.0,0.34
6711,4.0,debt_consolidation,FL,5750.0,0.089,71000.0,13.81,0.0,0.0,0.675,0.0,0.08450704225352113
6712,6.0,debt_consolidation,GA,15343.0871444076,0.089,45600.0,12.68,1.0,0.0,0.211,0.0,0.3366228070175439
6713,6.0,debt_consolidation,MA,12000.0,0.1349,75000.0,19.09,1.0,0.0,0.7,0.0,0.16
6716,5.0,other,AZ,5000.0,0.1171,78000.0,23.89,0.0,0.0,0.94,0.0,0.0641025641025641
6718,0.0,wedding,CT,7000.0,0.079,72000.0,20.72,0.0,0.0,0.888,0.0,0.09722222222222222
6719,6.0,debt_consolidation,HI,2000.0,0.1349,25209.6,3.47,2.0,0.0,0.176,0.0,0.07933485656257934
6720,4.0,medical,CA,12000.0,0.0603,128000.0,7.84,0.0,0.0,0.257,0.0,0.09375
6721,3.0,debt_consolidation,PA,10193.0180442922,0.0751,132000.0,7.56,2.0,0.0,0.032,0.0,0.07727272727272727
6722,11.0,debt_consolidation,OK,14992.9977032056,0.079,36000.0,11.87,1.0,0.0,0.13,0.0,0.4166666666666667
6723,11.0,credit_card,NY,3000.0,0.0662,35000.0,3.67,2.0,0.0,0.156,0.0,0.08571428571428572
6725,11.0,debt_consolidation,CA,16000.0,0.0662,144000.0,15.79,1.0,0.0,0.007,0.0,0.1111111111111111
6726,6.0,debt_consolidation,CA,23742.9977181125,0.079,66000.0,21.31,0.0,0.0,0.496,0.0,0.36363636363636365
6727,11.0,debt_consolidation,CA,14000.0,0.0662,160000.0,0.18,3.0,0.0,0.0,0.0,0.0875
6728,11.0,other,OH,7000.0,0.1171,275000.0,11.25,0.0,0.0,0.774,0.0,0.025454545454545455
6731,3.0,home_improvement,NY,2200.0,0.1171,86015.0,1.02,0.0,0.0,0.977,0.0,0.025576934255653085
6732,11.0,vacation,MA,7000.0,0.0603,80000.0,13.99,0.0,0.0,0.325,0.0,0.0875
6734,11.0,credit_card,CA,7200.0,0.0991,170000.0,5.6,3.0,0.0,0.62,0.0,0.042352941176470586
6736,11.0,debt_consolidation,PA,1900.0,0.0751,72000.0,19.27,2.0,0.0,0.41,0.0,0.02638888888888889
6738,0.0,other,CA,10000.0,0.079,40000.0,5.34,1.0,0.0,0.069,0.0,0.25
6739,11.0,debt_consolidation,CT,14243.0871412778,0.089,125000.0,12.58,0.0,0.0,0.623,0.0,0.116
6740,11.0,house,PA,9100.0,0.0603,42000.0,14.66,1.0,0.0,0.082,0.0,0.21666666666666667
6742,3.0,debt_consolidation,NY,16750.0,0.0751,55782.0,21.19,0.0,0.0,0.578,0.0,0.3047578071779427
6743,2.0,other,CA,3000.0,0.089,48000.0,16.6,2.0,0.0,0.419,0.0,0.0625
6746,4.0,major_purchase,FL,2200.0,0.0599,14400.0,11.0,0.0,0.0,0.016,0.0,0.1527777777777778
6748,1.0,credit_card,CA,25600.0,0.1269,120000.0,15.72,0.0,0.0,0.885,0.0,0.21333333333333335
6749,1.0,debt_consolidation,CA,9600.0,0.1171,69996.0,20.4,0.0,0.0,0.87,0.0,0.13715069432539
6751,7.0,debt_consolidation,NC,7200.0,0.0662,50000.0,8.11,0.0,0.0,0.065,0.0,0.144
6752,0.0,other,NY,12000.0,0.0662,75000.0,13.92,1.0,0.0,0.072,0.0,0.16
6753,2.0,wedding,AZ,15000.0,0.1242,156000.0,8.79,0.0,0.0,0.264,0.0,0.09615384615384616
6754,1.0,credit_card,MA,10000.0,0.1171,50000.0,21.46,0.0,0.0,0.714,0.0,0.2
6755,7.0,debt_consolidation,NY,7600.0,0.0603,30000.0,19.84,0.0,0.0,0.479,0.0,0.25333333333333335
6758,1.0,small_business,MD,15000.0,0.1171,40000.0,10.71,0.0,0.0,0.421,0.0,0.375
6760,2.0,debt_consolidation,KS,2750.0,0.079,45000.0,22.58,0.0,0.0,0.345,0.0,0.06666666666666667
6761,1.0,debt_consolidation,NJ,4000.0,0.1242,21864.0,11.53,0.0,0.0,0.0,0.0,0.18294914013904134
6762,1.0,debt_consolidation,MO,15000.0,0.1465,28800.0,9.88,2.0,0.0,0.357,0.0,0.5208333333333334
6763,2.0,credit_card,NC,6000.0,0.089,52000.0,3.97,1.0,0.0,0.894,0.0,0.11538461538461539
6765,3.0,debt_consolidation,NC,14993.0871717812,0.089,50000.0,19.1,2.0,0.0,0.539,0.0,0.3
6766,4.0,credit_card,TX,15000.0,0.0603,62000.0,13.3,2.0,0.0,0.133,0.0,0.24193548387096775
6768,2.0,debt_consolidation,OH,4000.0,0.1527,44000.0,20.29,1.0,0.0,0.371,0.0,0.09090909090909091
6769,9.0,wedding,FL,2750.0,0.1065,67000.0,20.6,0.0,0.0,0.382,0.0,0.04477611940298507
6771,4.0,debt_consolidation,CA,18000.0,0.1465,60372.0,21.88,1.0,0.0,0.867,0.0,0.2981514609421586
6772,1.0,debt_consolidation,WY,9000.0,0.1269,86250.0,10.67,0.0,0.0,0.792,0.0,0.10434782608695652
6773,4.0,debt_consolidation,CA,3825.0,0.1427,29950.0,24.68,1.0,0.0,0.53,0.0,0.12771285475792987
6774,4.0,debt_consolidation,NJ,13750.0,0.079,82000.0,4.17,0.0,0.0,0.56,0.0,0.17073170731707318
6776,3.0,small_business,PA,5975.0,0.079,25200.0,18.86,0.0,0.0,0.5,0.0,0.23809523809523808
6777,nan,moving,NY,2350.0,0.0991,14400.0,6.75,0.0,0.0,0.699,0.0,0.16319444444444445
6778,0.0,other,VA,3500.0,0.079,86964.0,22.04,0.0,0.0,0.721,0.0,0.0402465387976634
6779,2.0,debt_consolidation,NJ,8000.0,0.1727,65000.0,9.32,1.0,0.0,0.998,0.0,0.12307692307692308
6780,11.0,medical,AZ,1000.0,0.0991,50000.0,7.46,0.0,0.0,0.813,0.0,0.02
6781,0.0,debt_consolidation,NY,11975.0,0.0991,36000.0,5.23,1.0,0.0,0.211,0.0,0.3333333333333333
6782,5.0,home_improvement,MO,2400.0,0.1269,92000.0,20.4,1.0,0.0,0.881,0.0,0.02608695652173913
6783,0.0,medical,VA,6100.0,0.089,50000.0,22.2,0.0,0.0,0.075,0.0,0.122
6784,11.0,debt_consolidation,NY,5750.0,0.1269,96000.0,22.94,0.0,0.0,0.993,0.0,0.0625
6785,11.0,debt_consolidation,MN,15000.0,0.1349,72000.0,17.87,0.0,0.0,0.808,0.0,0.20833333333333334
6786,3.0,car,CA,12000.0,0.0662,80000.0,14.25,0.0,0.0,0.443,0.0,0.15
6788,8.0,debt_consolidation,OH,8000.0,0.0662,40000.0,21.51,0.0,0.0,0.196,0.0,0.2
6791,8.0,debt_consolidation,MI,7000.0,0.1349,90000.0,19.63,2.0,0.0,0.946,0.0,0.07777777777777778
6792,5.0,major_purchase,KS,25000.0,0.079,131004.0,10.77,1.0,0.0,0.051,0.0,0.1908338676681628
6793,2.0,medical,CA,7000.0,0.1465,38000.0,12.13,1.0,0.0,0.853,0.0,0.18421052631578946
6795,1.0,wedding,CA,3000.0,0.1427,70000.0,18.19,0.0,0.0,0.46,0.0,0.04285714285714286
6796,6.0,house,NJ,14000.0,0.0603,105000.0,7.35,0.0,0.0,0.06,0.0,0.13333333333333333
6797,11.0,other,MN,8000.0,0.0662,164000.0,4.4,0.0,0.0,0.227,0.0,0.04878048780487805
6799,nan,other,CA,5000.0,0.089,32400.0,7.89,0.0,0.0,0.403,0.0,0.15432098765432098
6801,7.0,debt_consolidation,IL,10000.0,0.1427,90000.0,10.97,0.0,0.0,0.734,0.0,0.1111111111111111
6802,4.0,debt_consolidation,LA,11000.0,0.0662,80000.0,0.81,2.0,0.0,0.004,0.0,0.1375
6803,5.0,debt_consolidation,AL,7750.0,0.1065,36000.0,24.5,0.0,0.0,0.49,0.0,0.2222222222222222
6804,2.0,debt_consolidation,TX,10750.0,0.1171,45843.2,7.8,0.0,0.0,0.497,0.0,0.23994834566522408
6805,4.0,home_improvement,AR,9000.0,0.0751,52260.0,13.09,1.0,0.0,0.017,0.0,0.17221584385763491
6807,4.0,debt_consolidation,NY,2500.0,0.1527,104085.0,9.57,2.0,0.0,0.868,0.0,0.02401883076331844
6808,4.0,credit_card,NY,12000.0,0.0603,53000.0,11.3,0.0,0.0,0.649,0.0,0.22641509433962265
6809,4.0,debt_consolidation,NV,10000.0,0.1199,33000.0,24.84,1.0,0.0,0.579,0.0,0.30303030303030304
6810,7.0,home_improvement,MA,10000.0,0.0991,68000.0,8.12,2.0,0.0,0.193,0.0,0.14705882352941177
6811,4.0,debt_consolidation,CA,15000.0,0.089,50000.0,1.92,1.0,0.0,0.182,0.0,0.3
6812,3.0,debt_consolidation,CA,3000.0,0.1269,25000.0,3.12,0.0,0.0,0.248,0.0,0.12
6813,7.0,vacation,TX,1200.0,0.0662,42000.0,7.51,0.0,0.0,0.521,0.0,0.02857142857142857
6815,0.0,debt_consolidation,NY,14400.0,0.0991,58000.0,15.17,0.0,0.0,0.439,0.0,0.2482758620689655
6816,3.0,wedding,CT,15000.0,0.0662,36000.0,10.73,2.0,0.0,0.021,0.0,0.4166666666666667
6817,8.0,small_business,MN,10000.0,0.0603,50000.0,5.14,1.0,0.0,0.059,0.0,0.2
6820,6.0,debt_consolidation,IL,12800.0,0.0662,60000.0,11.77,0.0,0.0,0.009,0.0,0.21333333333333335
6823,11.0,debt_consolidation,NY,8000.0,0.1349,71000.0,14.79,0.0,0.0,0.835,0.0,0.11267605633802817
6824,5.0,other,CA,9350.0,0.0662,48500.0,4.97,3.0,0.0,0.489,0.0,0.19278350515463918
6825,11.0,credit_card,PA,7500.0,0.1269,21000.0,12.11,1.0,0.0,0.449,0.0,0.35714285714285715
6826,11.0,debt_consolidation,MD,10950.0,0.1242,71000.0,14.54,0.0,0.0,0.48,0.0,0.15774647887323945
6827,6.0,debt_consolidation,GA,2725.0,0.079,49800.0,3.54,0.0,0.0,0.488,0.0,0.05973895582329317
6828,7.0,medical,OH,5000.0,0.1171,64800.0,6.19,0.0,0.0,0.642,0.0,0.07716049382716049
6829,0.0,credit_card,NC,9000.0,0.1269,90000.0,17.76,2.0,1.0,0.44,1.0,0.1
6834,7.0,car,KS,4750.0,0.1065,120000.0,5.04,0.0,0.0,0.659,0.0,0.041666666666666664
6836,2.0,debt_consolidation,IL,5000.0,0.089,44004.0,12.71,2.0,0.0,0.259,0.0,0.11362603399690938
6838,11.0,moving,CA,4200.0,0.0991,55000.0,18.26,0.0,0.0,0.86,0.0,0.07636363636363637
6839,0.0,debt_consolidation,NY,4800.0,0.079,40000.0,16.17,0.0,0.0,0.474,0.0,0.12
6842,3.0,car,OK,5100.0,0.079,30000.0,9.2,1.0,0.0,0.47,0.0,0.17
6844,2.0,debt_consolidation,FL,19750.0,0.079,54000.0,16.53,0.0,0.0,0.221,0.0,0.37037037037037035
6845,11.0,debt_consolidation,NC,29741.3395151599,0.079,84000.0,5.94,0.0,0.0,0.233,0.0,0.35714285714285715
6847,0.0,debt_consolidation,MA,12000.0,0.079,75000.0,8.86,0.0,0.0,0.346,0.0,0.16
6849,7.0,debt_consolidation,TX,16000.0,0.0603,67200.0,15.05,2.0,0.0,0.26,0.0,0.23809523809523808
6850,7.0,debt_consolidation,IL,27942.1232305529,0.1677,120000.0,6.19,0.0,0.0,0.766,0.0,0.23541666666666666
6852,3.0,house,OH,16000.0,0.0662,75000.0,5.55,3.0,0.0,0.0,0.0,0.21333333333333335
6853,11.0,medical,MI,5000.0,0.0603,115000.0,7.07,1.0,0.0,0.25,0.0,0.043478260869565216
6854,7.0,debt_consolidation,DC,18950.0,0.1596,60000.0,18.0,1.0,0.0,0.823,0.0,0.31583333333333335
6855,0.0,home_improvement,MT,12000.0,0.1677,44004.0,14.29,2.0,0.0,0.0,0.0,0.2727024815925825
6856,0.0,major_purchase,FL,1800.0,0.1427,57000.0,7.22,1.0,0.0,0.496,0.0,0.031578947368421054
6858,nan,debt_consolidation,PA,2500.0,0.0662,15889.2,19.86,3.0,0.0,0.537,0.0,0.15733957656773154
6862,9.0,home_improvement,MA,5000.0,0.0751,92000.0,13.28,3.0,0.0,0.52,0.0,0.05434782608695652
